KDJ;KABKOT;PROVINSI;PULAU;Region;KDJ_1;Province;Regency_Ci;acuan;Distric_Na;sat2012;sat2013;sat2014;sat2015;sat2016;sat2017;sat2018;sat2019;sat2020;gdp2012;gdp2013;gdp2014;gdp2015;gdp2016;gdp2017;gdp2018;gdp2019;gdp2020
6203;Kabupaten Kapuas;Kalimantan Tengah;Kalimantan;Kalimantan;6203;Central Kalimantan;Regency;Kapuas;Kapuas;414.0082209;469.7485223;571.061295;609.2053215;692.7297353;1021.057628;1417.452112;1699.715578;1383.664797;6722.38;7179.967;7682.852;8241.409;8842.07;9515.602;10182.289;10912.17953;10798.69286
6172;Kota Singkawang;Kalimantan Barat;Kalimantan;Kalimantan;6172;West Kalimantan;City;Kota Singkawang;Singkawang;421.3357976;-3.423693026;891.1680629;1003.959196;389.9106054;657.2784565;1372.838876;1515.174356;1814.175136;4678.85;4982.16;5311.8;5639.57;5930.95;6250.02;6543.52;6835.617522;6669.512016
1509;Kabupaten Bungo;Jambi; ;Sumatera;1509;Jambi;Regency;Bungo;Bungo;421.9948074;787.5804093;655.2883188;808.7542148;630.037142;1134.89299;1230.373027;1356.293685;1328.290074;8447;9208;9830;10334;10891;11510;12052;12533.13516;12483.00262
5106;Kabupaten Bangli;Bali; ;Java -Bali;5106;Bali;Regency;Bangli;Bangli;424.6928737;489.7782838;571.5995497;699.0769925;625.1708667;747.2577585;821.4529211;985.4690507;1048.384284;3097.06;3281.16;3472.3;3686.1;3916.1;4124.22;4350.92;4588.61733;4400.484019
1812;Kabupaten Tulang Bawang Barat;Lampung; ;Sumatera;1812;Lampung;Regency;Tulang Bawang;Tulang Bawang;429.1772016;344.8173008;226.5480887;560.9190383;741.7782033;1069.912125;1417.695873;1824.713386;1991.974603;5388.189;5731.56;6046.68;6370.001;6705.639;7078.062;7464.807;15826.16928;15610.93338
9401;Kabupaten Merauke;Papua; ;Papua;9401;Papua;Regency;Merauke;Merauke;430.4097088;717.7365139;855.2082911;988.1781842;947.6865119;1114.576622;1382.605145;1388.323914;1653.967138;6032.773;6545.383;7051.265;7535.268;8111.839;8716.004;9424.72;10309.45663;10230.07381
8271;Kota Ternate;Maluku Utara; ;Maluku;8271;North Maluku;Capital City;Kota Ternate, Kota;Ternate, Kota;437.8456822;416.9923669;792.8975432;856.5321004;890.645242;962.2773132;1039.926839;1238.787508;1200.515678;4232.6;4557.4;4956.5;5357.3;5785.4;6222.3;6735;7287.931556;7225.984138
7404;Kabupaten Kolaka;Sulawesi Tenggara; ;Sulawesi;7404;Southeast Sulawesi;Regency;Kolaka;Kolaka;438.0026927;500.0094221;534.758339;889.4580446;934.6979803;992.1415227;1141.398928;1301.791571;1561.029466;14722.38;13521.675;13587.196;14476.905;15219.394;16802.49;17925.114;18875.12754;18233.3732
7210;Kabupaten Sigi;Sulawesi Tengah; ;Sulawesi;7210;Central Sulawesi;Regency;Sigi;Sigi;443.3138685;688.4211028;1013.795856;1410.762279;1139.827711;1247.295389;1753.011393;1839.848873;1872.028617;4276.605;4571.361;4859.734;5180.386;5471.464;5769.998;6024.932;6211.562901;6089.195112
7372;Kota Parepare;Sulawesi Selatan; ;Sulawesi;7372;South Sulawesi;City;Kota Parepare,;Parepare,;445.0763472;510.4245756;695.8254121;815.3414871;766.5409332;941.112471;839.7046477;1023.708705;952.0445562;3150.257;3400.553;3615.899;3843.716;4107.806;4394.324;4639.405;4948.817027;4944.857973
1305;Kabupaten Tanah Datar;Sumatera Barat; ;Sumatera;1305;West Sumatera;Regency;Tanah Datar;Tanah Datar;445.3896119;537.1381305;280.1951054;318.0749433;521.9556906;827.9365698;1002.563596;607.4947775;706.6486995;6744.76;7139.449;7552.75;7955.07;8355.072;8782.098;9227.057;9686.023794;9576.571725
1807;Kabupaten Way Kanan;Lampung; ;Sumatera;1807;Lampung;Regency;Way Kanan;Way Kanan;447.3231813;369.1454034;185.2743531;405.9889284;674.8101106;1822.2854;1876.911609;2939.198143;2272.392452;6687.926;7041.004;7440.123;7832.393;8233.786;8654.296;9105.186;9573.971109;9462.913044
3371;Kota Magelang;Jawa Tengah;Jawa;Java -Bali;3371;Central Java;City;Kota Magelang;Magelang;448.3843629;452.8847403;516.24647;604.9330726;307.7796683;563.8752909;684.7665591;604.2236739;632.3039303;4484.268;4755.092;4992.113;5247.341;5518.685;5820.532;6138.623;6434.305114;6326.208788
7472;Kota Baubau;Sulawesi Tenggara; ;Sulawesi;7472;Southeast Sulawesi;City;Kota Baubau, Kota;Bau-Bau, Kota;450.4300588;508.1094099;535.3325142;656.4314429;668.8280417;777.8247011;950.3098761;1154.052493;1338.269083;3951.825;4267.642;4635.827;5045.447;5450.872;5825.526;6219.442;6626.619931;6572.94431
6104;Kabupaten Pontianak / Mempawah;Kalimantan Barat;Kalimantan;Kalimantan;6104;West Kalimantan;Regency;Pontianak / Mempawah;Mempawah;452.4255205;11.11205032;509.9274678;709.0355915;555.3325262;1383.9321;1604.16746;1885.434197;1641.823743;3548.33;3741.34;3953.65;4175.72;4425.72;4685.37;4958.28;5244.602865;5254.56761
1906;Kabupaten Belitung Timur;Kepulauan Bangka Belitung; ;Sumatera;1906;Bangka Belitung Islands;Regency;Belitung Timur;Belitung Timur;461.854943;295.463415;523.1383848;598.2871869;474.2281991;622.0861564;708.8813866;715.2413989;758.8463389;4028.449;4258.046;4478.305;4675.207;4873.876;5110.297;5325.479;5500.855622;5464.549975
5206;Kabupaten Bima;Nusa Tenggara Barat; ;Nusa Tenggara;5206;West Nusa Tenggara;Regency;Bima;Bima;464.2477083;492.1412876;587.6523981;697.8779225;654.4717813;1050.992475;1292.475614;1289.993199;1541.378989;5723.488;6016.134;6377.546;6742.808;7143.341;7593.364;7897.201;8201.575783;7915.340789
1276;Kota Binjai;Sumatera Utara; ;Sumatera;1276;North Sumatera;City;Kota Binjai;Binjai;469.7730592;2049.485082;1122.102721;1720.90934;1047.678826;2612.248023;2374.996189;2743.668961;2421.801984;5553.63;5890.97;6234.29;6571.2;6935.55;7309.57;7708.59;8132.786134;7983.956148
1307;Kabupaten Agam;Sumatera Barat; ;Sumatera;1307;West Sumatera;Regency;Agam;Agam;470.2396005;492.2010173;558.5264709;489.2956554;760.583152;1094.439062;1568.216599;1165.999218;1245.069363;10038.748;10656.539;11287.816;11911.295;12567.018;13249.247;13945.996;14596.21801;14394.7902
8205;Kabupaten Halmahera Utara;Maluku Utara; ;Maluku;8205;North Maluku;Regency;Halmahera Utara;Halmahera Utara;482.0935763;549.5986318;892.5811697;866.4306984;801.3325805;983.047418;1001.69611;1044.99885;1025.436877;2696.9;2832.9;3026.6;3220.5;3350.2;3571.9;3659.2;3768.839362;3763.186103
6571;Kota Tarakan;Kalimantan Utara;Kalimantan;Kalimantan;6571;North Kalimantan;Capital City;Kota Tarakan;Tarakan;482.6060314;823.9780015;1613.941043;1544.70299;1277.933161;1153.824989;1176.494558;1673.554911;2152.714299;13871.785;14936.159;16011.62;16794.629;17790.425;19206.122;20655.846;22072.51823;21900.35259
1504;Kabupaten Batang Hari;Jambi; ;Sumatera;1504;Jambi;Regency;Batang Hari;Batang Hari;484.7563587;1110.097068;1357.805875;2213.78603;1741.902014;1765.296532;1265.323563;1777.29647;1815.054066;6000;5420;5832;6229;6637;7009;7358;11686.20016;11654.64742
1802;Kabupaten Tanggamus;Lampung; ;Sumatera;1802;Lampung;Regency;Tanggamus;Tanggamus;492.1642557;378.3720591;600.4268887;978.8061206;952.9945036;1738.643755;1500.454086;2170.577347;2181.613072;7470.391;7975.618;8445.977;8910.245;9371.994;9858.644;10353.181;10874.85891;10682.37391
7305;Kabupaten Takalar;Sulawesi Selatan; ;Sulawesi;7305;South Sulawesi;Regency;Takalar;Takalar;493.4855806;613.7133333;681.73693;946.2833534;838.1821431;1186.639215;1294.464503;1532.698041;1505.886526;3809.136;4144.292;4548.617;4931.544;5405.32;5803.944;6190.674;6616.976813;6576.613255
7311;Kabupaten Bone;Sulawesi Selatan; ;Sulawesi;7311;South Sulawesi;Regency;Bone;Bone;503.497435;152.8501552;688.8152433;1153.910748;1072.880374;1513.11503;1539.620813;1740.069271;1642.282662;12730.12;13531.849;14821.376;16051.871;17498.179;18970.527;20660.069;22113.1707;22057.88777
6108;Kabupaten Kapuas Hulu;Kalimantan Barat;Kalimantan;Kalimantan;6108;West Kalimantan;Regency;Kapuas Hulu;Kapuas Hulu;509.2098038;3.227122635;82.25515157;101.7819913;28.27812229;286.2813401;375.9714136;295.4663936;123.8699438;4629.37;4871.34;5065.32;5301.11;5580.75;5881.74;6189.36;6393.111096;6237.758497
1376;Kota Payakumbuh;Sumatera Barat; ;Sumatera;1376;West Sumatera;City;Kota Payakumbuh;Payakumbuh;513.3310341;250.6206178;424.3854873;372.3776487;493.2912139;493.1799693;645.7645198;602.6142483;698.4550828;2947.644;3140.905;3344.166;3551.229;3767.273;3997.854;4239.772;4488.337828;4413.83142
1213;Kabupaten Langkat;Sumatera Utara; ;Sumatera;1213;North Sumatera;Regency;Langkat;Langkat;514.5006285;3354.853644;2823.690285;3546.223554;2173.508815;5827.081975;4955.086036;6159.386644;4375.663326;20858.68;22029.48;23157.01;24321.61;25533.81;26822.6;28170.08;29597.70899;29343.16869
1402;Kabupaten Indragiri Hulu;Riau; ;Sumatera;1402;Riau;Regency;Indragiri Hulu;Indragiri Hulu;517.3448478;1443.962311;1226.037168;1372.365103;1546.153506;2013.447599;2008.668821;1685.031182;1956.63333;23708.46;25180.13;26571.9;25791.53;26742.94;27807.31;28778.04;29874.91862;29839.06872
6409;Kabupaten Penajam Paser Utara;Kalimantan Timur;Kalimantan;Kalimantan;6409;East Kalimantan;Regency;Penajam Paser Utara;Penajam Paser Utara;539.2462551;450.6418597;1015.498495;1318.881133;1209.802922;1348.039612;1522.924182;1739.641006;1795.240926;5771.012;6201.814;6373.235;6382.225;6351.932;6506.882;6587.331;6757.099988;6598.983848
1273;Kota Pematang Siantar;Sumatera Utara; ;Sumatera;1273;North Sumatera;City;Kota Pematang Siantar;Pematang Siantar;546.3112441;753.8228966;939.2448443;938.5572327;401.4719738;1473.792684;1563.205402;1556.754478;1371.732864;6753.56;7141.86;7594.53;7992.32;8380.77;8750.15;9170.19;9611.994;9430.327313
1810;Kabupaten Pringsewu;Lampung; ;Sumatera;1810;Lampung;Regency;Pringsewu;Pringsewu;565.5997313;521.4421659;721.6852319;1058.162941;1132.035159;1795.353352;1767.510311;2480.84415;2508.02065;5367.487;5712.839;6041.41;6356.99;6677.349;7018.698;7371.674;7733.308555;7639.735522
1372;Kota Solok;Sumatera Barat; ;Sumatera;1372;West Sumatera;City;Kota Solok;Solok;571.9577979;571.6601315;471.0713698;743.9181287;657.0536975;962.4610979;1067.55823;860.4582226;819.8505685;1929.711;2053.9;2177.369;2307.253;2440.127;2580.784;2727.413;2851.787577;2819.847556
1218;Kabupaten Serdang Bedagai;Sumatera Utara; ;Sumatera;1218;North Sumatera;Regency;Serdang Bedagai;Serdang Bedagai;573.4252961;1495.281236;2077.974295;2361.867535;1964.759243;4062.827566;4916.508928;5149.123335;5157.845088;13558.85;14345.76;15080.38;15841.75;16656.17;17516.43;18421.38;19394.23648;19308.90184
6202;Kabupaten Kotawaringin Timur;Kalimantan Tengah;Kalimantan;Kalimantan;6202;Central Kalimantan;Regency;Kotawaringin Timur;Kotawaringin Timur;582.347213;1037.510221;696.5835915;1566.232788;1684.500451;1961.654399;2609.725611;2368.05949;2889.95449;11103.679;11968.352;12851.016;13835.678;14932.757;16118.192;17234.857;18471.26804;17900.50586
3572;Kota Blitar;Jawa Timur;Jawa;Java -Bali;3572;East Java;City;Kota Blitar;Blitar;594.6713492;670.9121898;629.3452793;785.408029;678.3093889;845.6302496;892.2425287;988.1453189;1001.67342;3236.6;3446.8;3649.6;3856.9;4079.3;4315;4315;4767.260328;4658.090066
3503;Kabupaten Trenggalek;Jawa Timur;Jawa;Java -Bali;3503;East Java;Regency;Trenggalek;Trenggalek;598.8309288;428.5465718;756.1101534;1120.964399;803.0109431;1292.043082;1556.978082;2047.780655;2019.041967;8959.5;9496.7;9998.5;10501.6;11026.6;11579.9;11579.9;12780.32768;12502.99457
1375;Kota Bukittinggi;Sumatera Barat; ;Sumatera;1375;West Sumatera;City;Kota Bukittinggi;Bukittinggi;605.7231341;633.182366;618.5678632;437.5356224;612.2895074;584.0761945;763.9899382;834.7772829;716.7336568;4069.018;4324.424;4592.478;4874.255;5168.976;5483.398;5813.635;6152.521536;6045.467661
1108;Kabupaten Aceh Besar;Aceh; ;Sumatera;1108;Aceh;Regency;Aceh Besar;Aceh Besar;608.0053358;764.0417027;2306.068246;3687.741585;3190.040835;4911.839324;4635.814307;5896.815918;6346.78108;7549.096;7863.467;8186.703;8516.06;8858.44;9213.4;9590.68;9971.751114;10002.66354
1410;Kabupaten Kepulauan Meranti;Riau; ;Sumatera;1410;Riau;Regency;Kepulauan Meranti;Kepulauan Meranti;609.1215874;1384.111586;1066.291896;729.5306005;571.317105;725.6451305;1026.921778;1412.969756;1128.384344;9909.81;10329.76;10788.98;11096.27;11451.08;11827.31;12304.79;12633.7827;12688.10797
1674;Kota Lubuklinggau;Sumatera Selatan; ;Sumatera;1674;South Sumatera;City;Kota Lubuklinggau;Lubuklinggau;614.8214803;438.618936;396.7804835;868.9811399;545.0856043;209.7769016;889.1059432;1145.169851;1151.598129;2943.7;3042.98;3234.67;3428.91;3646.07;3876.14;4109.07;4338.760388;4333.119999
1673;Kota Pagar Alam;Sumatera Selatan; ;Sumatera;1673;South Sumatera;City;Kota Pagar Alam;Pagar Alam;615.4180241;433.3019082;424.1372852;527.7232569;210.491027;465.2255191;229.4319811;512.3052255;484.8340821;1641.56;1735.06;1814.4;1892.91;1976.33;2071.44;2160.76;2231.357244;2231.58038
5105;Kabupaten Klungkung;Bali; ;Java -Bali;5105;Bali;Regency;Klungkung;Klungkung;616.6320718;689.7399124;898.6164585;1018.553238;987.7791222;1104.061056;1282.285725;1508.059162;1417.245148;4036.36;4280.45;4536.35;4813.39;5115.61;5387.61;5683.75;5992.407192;5611.889336
1403;Kabupaten Indragiri Hilir;Riau; ;Sumatera;1403;Riau;Regency;Indragiri Hilir;Indragiri Hilir;619.1180182;542.8475018;1027.469237;1212.468539;1158.692938;1806.661029;2411.033156;2259.156905;2372.734346;32444.46;34769.51;37160.8;37923.47;39697.57;41491.37;42988.91;44923.93166;45076.67303
3279;Kota Banjar;Jawa Barat;Jawa;Java -Bali;3279;West Java;City;Kota Banjar;Banjar;640.601899;402.7886041;642.5074846;768.3495198;734.1467996;637.6999545;730.7590519;865.8079588;803.7322844;2250.8;2373.51;2373.51;2624.24;2772.84;2918.87;3066.88;3204.888398;3142.072586
1211;Kabupaten Karo;Sumatera Utara; ;Sumatera;1211;North Sumatera;Regency;Karo;Karo;660.6971745;697.2590516;843.9932932;649.354927;342.6245629;1123.956449;841.9127096;1109.447063;1038.184376;10258.23;10765.99;11314.39;11880.93;12494.87;13145.85;13744.17;14376.37358;14261.36259
6304;Kabupaten Barito Kuala;Kalimantan Selatan;Kalimantan;Kalimantan;6304;South Kalimantan;Regency;Barito Kuala;Barito Kuala;666.0195849;217.1334995;721.5189958;1003.544136;870.6290297;997.0415391;1297.825949;1589.983152;1452.001426;4134.723;4304.97;4499.141;4735.916;4979.94;5268.395;5543.166;5821.25194;5760.71092
3401;Kabupaten Kulon Progo;Di Yogyakarta;Jawa;Java -Bali;3401;Yogyakarta;Regency;Kulon Progo;Kulon Progo;681.0837087;554.7057612;506.6755241;1083.431197;792.5540795;1509.098612;1855.861243;2939.972271;2944.044848;5475.148;5741.66;6004.316;6281.896;6580.677;6973.406;7729.569;8771.964639;8415.822874
1904;Kabupaten Bangka Tengah;Kepulauan Bangka Belitung; ;Sumatera;1904;Bangka Belitung Islands;Regency;Bangka Tengah;Bangka Tengah;690.9031445;386.5552372;744.9486267;946.2412934;680.1696165;1048.567497;1173.062513;1202.517094;1281.563752;5012.863;5178.285;5255.773;5271.866;5432.844;5620.615;5812.197;5883.694109;5714.832088
7502;Kabupaten Gorontalo;Gorontalo; ;Sulawesi;7502;Gorontalo;Regency;Gorontalo;Gorontalo;691.3671645;849.4864466;1096.742027;1375.066965;1295.798337;2044.354326;2139.205059;2763.064016;2655.905332;5594.793;6027.132;6495.462;6905.441;7362.443;7861.953;8351.162;8871.03553;8870.148426
9471;Kota Jayapura;Papua; ;Papua;9471;Papua;Capital City;Kota Jayapura, Kota;Jayapura, Kota;692.0919999;732.2804097;1735.215167;2201.745092;2382.426855;2923.409967;2980.944631;2833.94674;3113.251327;13717.391;15139.643;16683.707;18098.53;19406.908;20574.912;21695.05;23854.77288;22731.21307
3501;Kabupaten Pacitan;Jawa Timur;Jawa;Java -Bali;3501;East Java;Regency;Pacitan;Pacitan;692.7678159;575.1519978;669.2818996;942.7248819;682.5443242;1174.982994;1369.806903;1660.360616;1621.267953;7705;8157.6;8582.2;9019.5;9489.7;9962.5;9962.5;11041.78129;10838.61251
6271;Kota Palangka Raya;Kalimantan Tengah;Kalimantan;Kalimantan;6271;Central Kalimantan;Capital City;Kota Palangka Raya;Palangkaraya;722.3526371;315.1816793;1743.566833;2046.826496;2183.120942;2357.742022;2953.775985;2957.049044;2730.653703;6721.509;7227.379;7730.527;8286.033;8859.548;9479.166;10154.119;10881.67506;10591.13434
6106;Kabupaten Ketapang;Kalimantan Barat;Kalimantan;Kalimantan;6106;West Kalimantan;Regency;Ketapang;Ketapang;722.8705414;550.551847;710.6973367;1260.160054;1332.095221;2001.844399;2322.028466;2177.367603;1748.489471;11913.62;12476.38;12820.51;13529.1;14607.93;15661.14;16912.52;18022.07992;17931.96952
6305;Kabupaten Tapin;Kalimantan Selatan;Kalimantan;Kalimantan;6305;South Kalimantan;Regency;Tapin;Tapin;725.1566196;345.8284063;638.7850486;1013.263269;898.2630911;1255.136389;1633.478449;2156.380492;1977.651287;4605.78;4870.635;5135.704;5343.481;5608.974;5897.161;6192.672;6453.428929;6356.627495
1609;Kabupaten Ogan Komering Ulu Timur;Sumatera Selatan; ;Sumatera;1609;South Sumatera;Regency;Ogan Komering Ulu Timur;Ogan Komering Ulu Timur;740.0677025;661.6693952;262.3882358;862.5164808;1401.338642;2610.037499;1772.035097;3361.22079;2980.76815;6951.88;7435.45;7821.86;8294.87;8806.82;9103.29;9506.47;9943.517535;9984.285957
7172;Kota Bitung;Sulawesi Utara; ;Sulawesi;7172;North Sulawesi;City;Kota Bitung;Bitung;764.7827745;905.8699719;1184.195272;1439.510487;1447.678559;1601.092041;1705.459876;1660.283926;1684.711056;7715.4;8229.152;8755.305;9064.842;9537.545;10127.353;10735.834;11172.60253;11325.66718
7304;Kabupaten Jeneponto;Sulawesi Selatan; ;Sulawesi;7304;South Sulawesi;Regency;Jeneponto;Jeneponto;771.9244782;991.6204595;1369.203003;1680.481793;1555.575892;2378.962575;2666.712507;2820.770304;2725.691769;4147.461;4422.901;4773.644;5085.916;5508.828;5963.562;6338.741;6689.249439;6699.952238
7106;Kabupaten Minahasa Utara;Sulawesi Utara; ;Sulawesi;7106;North Sulawesi;Regency;Minahasa Utara;Minahasa Utara;799.2918023;1016.610534;1387.549311;1749.384685;1744.27152;2521.431856;2615.631763;2725.935511;3011.509497;5909.893;6318.071;6791.62;7269.077;7781.694;8288.058;8823.203;9365.420979;9278.322564
3577;Kota Madiun;Jawa Timur;Jawa;Java -Bali;3577;East Java;City;Kota Madiun;Madiun;811.9516976;553.9907973;954.2815977;1156.96955;1089.480984;1262.085208;1375.518402;1694.512436;1704.259746;6937.7;7470.7;7965.3;8455.4;8954.7;9486.1;9486.1;10510.1484;10332.52689
1902;Kabupaten Belitung;Kepulauan Bangka Belitung; ;Sumatera;1902;Bangka Belitung Islands;Regency;Belitung;Belitung;817.3353998;721.4533989;974.6884335;1183.045202;980.6270613;1274.000887;1577.254292;1821.279767;1946.417149;4656.473;4934.002;5167.069;5400.941;5669.063;5969.672;6290.363;6502.56985;6352.360486
5101;Kabupaten Jembrana;Bali; ;Java -Bali;5101;Bali;Regency;Jembrana;Jembrana;818.6469446;833.9520865;1034.077604;1276.991794;1167.849411;1396.895157;1581.112497;1728.843878;1792.908223;6365.86;6727.79;7134.97;7576.31;8027.93;8452.03;8924.88;9422.89637;8955.52071
3576;Kota Mojokerto;Jawa Timur;Jawa;Java -Bali;3576;East Java;City;Kota Mojokerto;Mojokerto;822.5837681;661.3241473;828.9899187;962.0099024;1001.49213;1103.323456;1048.636557;1303.976184;1292.476504;3358.4;3566.7;3774.6;3991.4;4221.8;4460.4;4460.4;4996.610609;4941.148231
5107;Kabupaten Karang Asem;Bali; ;Java -Bali;5107;Central Java;Regency;Karanganyar;Karanganyar;823.2519017;943.2783779;1131.886503;1392.439056;1291.338641;1564.293974;1680.517399;1970.153242;1975.817303;7538.03;8002.15;8482.88;8991.75;9524.23;10006.13;10554.39;26568.54355;26071.71178
7309;Kabupaten Pangkajene Dan Kepulauan;Sulawesi Selatan; ;Sulawesi;7309;South Sulawesi;Regency;Pangkajene Kepulauan;Pangkajene Kepulauan;836.7490105;445.4200994;995.2112893;1225.623747;1135.007745;1402.632968;1406.555041;1581.050961;1565.602748;10288.642;11248.479;12419.763;13367.009;14477.292;15433.504;16168.906;17205.0694;16914.30373
9412;Kabupaten Mimika;Papua; ;Papua;9412;Papua;Regency;Mimika;Mimika;848.8024557;1944.512161;1700.401331;2782.76597;2229.784937;2318.732926;2457.051602;2207.410778;2828.81416;6268.515;6716.915;7173.53;7704.442;8293.468;8738.565;9163.346;45664.67983;50938.95035
7102;Kabupaten Minahasa;Sulawesi Utara; ;Sulawesi;7102;North Sulawesi;Regency;Minahasa;Minahasa;877.1287218;1148.493009;1461.953583;1589.17902;1465.99092;2061.408347;2106.732684;2192.262445;2289.89;7794.591;8277.51;8806.209;9349.47;9915.909;10517.441;11160.863;11805.75124;11684.15201
7571;Kota Gorontalo;Gorontalo; ;Sulawesi;7571;Gorontalo;Capital City;Kota Gorontalo, Kota;Gorontalo, Kota;911.8850101;1037.857379;1279.934145;1426.106266;1519.232632;1880.062733;1950.139018;2267.842774;2097.291745;3743.753;4039.67;4360.215;4675.547;5021.773;5394.643;5772.919;6085.864278;6085.255692
6201;Kabupaten Kotawaringin Barat;Kalimantan Tengah;Kalimantan;Kalimantan;6201;Central Kalimantan;Regency;Kotawaringin Barat;Kotawaringin Barat;939.9708314;795.0683857;978.7961594;1638.992088;1575.941569;1965.909263;2515.39476;2396.086783;2264.234521;8239.294;8815.084;9423.2;10112.714;10704.712;11432.689;12171.16;12887.73642;13014.03623
5204;Kabupaten Sumbawa;Nusa Tenggara Barat; ;Nusa Tenggara;5204;West Nusa Tenggara;Regency;Sumbawa;Sumbawa;949.621406;1021.596731;1253.47328;1544.720913;1464.428723;2172.221165;2697.974478;2937.822245;3414.671571;7046.787;7500.252;7996.206;8446.027;8971.949;9581.384;9974.511;10464.57668;10032.38967
3307;Kabupaten Wonosobo;Jawa Tengah;Jawa;Java -Bali;3307;Central Java;Regency;Wonosobo;Wonosobo;961.672062;710.3623843;916.3026124;1217.618466;1000.582678;1357.824373;1643.277516;1820.397276;2108.989413;9935.905;10333.757;10828.169;11334.08;11915.999;12436.049;13065.842;13639.55875;13413.14207
3272;Kota Sukabumi;Jawa Barat;Jawa;Java -Bali;3272;West Java;City;Kota Sukabumi;Sukabumi;975.8009402;836.5031252;885.62017;1062.678923;791.1557175;948.0050985;1087.549676;1190.002797;1004.084406;5978.32;6301.68;6301.68;6985.33;7379.48;7780.42;8208.78;8710.298246;8616.227025
1901;Kabupaten Bangka;Kepulauan Bangka Belitung; ;Sumatera;1901;Bangka Belitung Islands;Regency;Bangka;Bangka;980.8853448;883.8093697;1287.753779;1499.178443;1026.420066;1536.394875;1965.140179;2097.480034;2299.578842;7378.161;7769.116;8143.116;8512.419;8906.228;9355.326;9777.037;10060.42575;9986.984641
1809;Kabupaten Pesawaran;Lampung; ;Sumatera;1809;Lampung;Regency;Pesawaran;Pesawaran;983.1739074;973.6247431;1301.27878;2027.050704;1955.316139;2705.954432;2573.290266;3761.295312;3552.897128;7954.316;8447.694;8920.055;9368.564;9843.453;10336.515;10863.516;11410.79363;11267.01763
1872;Kota Metro;Lampung; ;Sumatera;1872;Lampung;City;Kota Metro;Metro;987.1153184;1011.540544;944.0430916;1270.979732;1379.136122;1483.409421;1448.747262;1737.38281;1630.290824;2876.025;3074.122;3262.462;3453.953;3657.867;3865.01;4084.825;4312.448886;4235.256051
3373;Kota Salatiga;Jawa Tengah;Jawa;Java -Bali;3373;Central Java;City;Kota Salatiga;Salatiga;991.1466036;858.9095032;1060.298081;1285.756128;937.7355421;1400.458865;1433.213896;1518.713032;1434.039615;6574.907;6989.046;7378.043;7759.182;8163.941;8624.241;9127.75;9626.942858;9465.210218
1404;Kabupaten Pelalawan;Riau; ;Sumatera;1404;Riau;Regency;Pelalawan;Pelalawan;998.9372927;3126.863844;2463.072404;3059.48084;3843.704805;4763.655729;5912.5816;5683.783919;5269.519644;25920.88;27360.64;29058.31;29774.32;30654.22;31899.18;33101.76;34349.15389;35118.57494
6504;Kabupaten Nunukan;Kalimantan Utara;Kalimantan;Kalimantan;6504;North Kalimantan;Regency;Nunukan;Nunukan;1008.067074;1535.481871;956.4770298;905.9721119;677.4650609;846.5459022;1774.043998;1757.411331;1568.800325;10373.325;11183.818;12299.816;12630.457;13088.621;13976.751;14861.056;15797.32104;15645.66675
1806;Kabupaten Lampung Utara;Lampung; ;Sumatera;1806;Lampung;Regency;Lampung Utara;Lampung Utara;1012.983567;510.6953163;631.5452674;1182.983261;1459.208376;2413.121291;1611.310624;3492.613395;3362.086231;11333.804;12065.942;12765.479;13458.839;14145.712;14882.707;15675.555;16508.67351;16269.29775
1610;Kabupaten Ogan Ilir;Sumatera Selatan; ;Sumatera;1610;South Sumatera;Regency;Ogan Ilir;Ogan Ilir;1036.167742;1134.132521;1477.575594;3091.820276;1811.402049;4096.513743;2029.022439;4033.839757;3020.322089;5121.36;5492.93;5858.66;6118.42;6432.46;6763.04;7118.75;7481.398496;7491.872454
3304;Kabupaten Banjarnegara;Jawa Tengah;Jawa;Java -Bali;3304;Central Java;Regency;Banjarnegara;Banjarnegara;1053.251471;762.3323935;919.7017314;993.5475117;1099.494055;1551.165438;2053.646624;1921.129624;2346.874532;10473.363;11043.083;11629.846;12266.046;12929.657;13663.267;14438.15;15209.37898;15008.61517
8171;Kota Ambon;Maluku; ;Maluku;8171;Maluku;Capital City;Kota Ambon, Kota;Ambon, Kota;1058.401057;1398.438266;1368.002057;1556.817442;1668.071496;1864.237789;1614.115124;1882.203381;2011.046382;6861.335;7274.166;7704.15;8210.004;8715.004;9252.475;9827.385;10395.64723;10192.93211
3303;Kabupaten Purbalingga;Jawa Tengah;Jawa;Java -Bali;3303;Central Java;Regency;Purbalingga;Purbalingga;1101.452261;939.4981311;911.9458293;1179.71523;1033.272903;1290.570019;1818.621094;1864.284574;2288.613843;12138.445;12778.311;13397.713;14130.612;14806.55;15612.286;16458.708;17334.59644;17121.3809
3375;Kota Pekalongan;Jawa Tengah;Jawa;Java -Bali;3375;Central Java;City;Kota Pekalongan;Pekalongan;1115.073793;525.0240451;1147.685977;1269.694447;1250.801014;1583.597519;1448.952695;1683.621433;1521.105018;5151.814;5456.197;5755.282;6043.096;6367.273;6706.279;7087.916;7471.70181;7330.486645
3323;Kabupaten Temanggung;Jawa Tengah;Jawa;Java -Bali;3323;Central Java;Regency;Temanggung;Temanggung;1130.190681;960.2191981;1168.076764;1623.912215;1143.369691;1700.071354;1954.507942;2050.735795;2075.07466;10740.983;11299.343;11867.68;12489.395;13110.746;13776.255;14483.255;15156.65728;14833.82048
